,hour,day_of_week,casualties,accident_cause,vehicles_involved,vehicle_type,driver_age,accident_area,driving_experience,lanes
6950,14,6,1,5,0,0,1,8,2,1
6951,9,1,0,11,1,0,4,4,2,2
6952,20,3,5,1,1,9,2,5,3,6
6953,16,0,0,17,0,7,2,5,4,4
6954,16,0,2,12,2,7,1,4,1,4
6955,18,4,4,10,3,0,0,4,2,2
6956,10,2,0,17,1,5,1,5,1,6
6957,18,1,0,10,1,9,1,8,4,2
6958,8,0,0,12,0,7,1,4,1,2
6959,9,1,0,12,0,0,1,5,0,2
6960,16,2,1,11,1,8,4,5,2,4
6961,18,5,1,9,1,10,2,5,1,2
6962,14,2,0,3,1,5,2,5,4,4
6963,11,3,0,10,1,8,2,4,1,2
6964,13,2,0,3,1,9,1,11,1,4
6965,17,5,0,10,1,13,0,4,2,0
6966,14,4,0,17,0,4,4,4,2,3
6967,19,0,0,4,1,5,1,5,4,4
6968,12,3,1,9,1,0,0,11,2,4
6969,14,5,0,0,0,0,4,0,0,4
6970,12,1,0,3,1,0,1,4,3,2
6971,19,3,1,1,1,0,0,4,3,0
6972,18,1,1,10,0,5,0,0,2,6
6973,18,6,0,14,0,11,0,8,0,2
6974,21,3,4,4,1,7,1,8,4,2
6975,14,3,0,5,0,4,0,5,0,4
6976,9,6,3,7,2,5,0,8,2,4
6977,0,2,0,12,1,11,0,5,3,4
6978,19,3,1,1,1,15,1,5,1,4
6979,22,0,0,16,1,0,3,5,3,1
6980,18,4,0,7,1,6,0,4,0,4
6981,2,4,0,3,0,9,4,5,2,2
6982,19,4,0,12,0,5,0,8,2,4
6983,21,6,2,12,1,3,0,11,2,6
6984,18,4,0,3,1,0,3,5,3,4
6985,9,5,2,11,2,11,1,5,2,4
6986,13,1,0,10,2,7,0,12,2,6
6987,17,6,0,9,1,13,1,4,0,0
6988,14,6,1,17,2,0,1,8,1,6
6989,17,0,0,9,2,8,0,4,0,6
6990,0,3,1,12,1,0,0,5,4,2
6991,16,2,0,11,1,3,0,4,4,2
6992,20,0,0,10,0,15,1,4,2,6
6993,13,4,1,13,1,0,4,8,2,1
6994,8,4,0,1,1,5,2,8,1,2
6995,10,1,0,0,1,5,2,5,1,0
6996,18,6,0,3,2,0,1,5,3,2
6997,20,2,0,0,0,8,1,7,2,4
6998,10,3,0,3,1,5,1,4,1,2
6999,17,6,0,10,1,0,1,5,2,4
7000,10,2,0,1,0,0,4,5,5,2
7001,12,1,0,10,1,5,0,8,4,2
7002,10,6,0,4,1,0,3,5,2,6
7003,16,1,0,12,2,0,0,5,1,0
7004,18,4,0,1,1,5,1,5,4,4
7005,14,6,1,0,2,7,2,8,1,6
7006,8,5,0,1,1,5,4,4,2,4
7007,21,0,0,0,1,0,0,4,3,0
7008,17,5,0,0,1,7,1,5,3,2
7009,13,3,2,1,2,5,0,5,4,2
7010,17,4,2,0,1,7,1,4,2,1
7011,15,6,0,11,2,0,0,5,2,1
7012,15,4,0,1,1,5,0,4,3,2
7013,18,6,0,17,1,5,0,4,1,5
7014,11,0,1,7,1,7,1,8,2,4
7015,19,6,0,12,1,7,0,4,4,0
7016,6,3,0,1,1,7,0,0,4,3
7017,9,5,0,16,1,11,1,8,2,2
7018,23,0,0,10,2,0,0,5,0,4
7019,14,2,0,16,1,0,2,11,2,2
7020,8,0,0,3,1,0,1,4,1,2
7021,15,1,0,3,0,0,1,8,0,1
7022,11,3,0,10,1,7,4,2,3,6
7023,17,2,1,10,2,0,0,5,5,6
7024,19,2,1,10,1,3,0,5,3,2
7025,11,5,0,0,1,9,0,8,0,2
7026,12,0,0,10,2,0,2,5,0,2
7027,15,1,0,10,0,0,1,4,4,4
7028,19,6,5,10,1,0,1,5,2,2
7029,15,6,0,12,0,5,4,5,4,4
7030,1,2,0,3,1,14,3,5,3,4
7031,9,2,0,9,1,0,0,5,0,4
7032,12,6,1,10,2,0,2,8,1,6
7033,22,3,1,12,3,10,0,5,1,4
7034,11,1,0,10,1,7,0,2,2,0
7035,13,4,0,0,0,5,4,8,2,4
7036,19,5,0,11,2,5,0,0,1,4
7037,16,1,0,4,0,11,3,5,0,4
7038,11,2,2,0,2,5,1,4,2,6
7039,13,1,0,1,1,14,2,8,4,2
7040,17,3,1,1,1,8,1,8,2,4
7041,20,4,0,1,0,0,0,5,1,3
7042,17,3,0,1,1,5,1,4,2,4
7043,7,1,0,0,1,7,0,5,4,4
7044,13,3,0,4,1,11,1,7,1,2
7045,8,5,2,10,2,0,1,4,4,4
7046,2,3,1,12,0,13,0,5,1,4
7047,15,2,0,12,1,7,4,5,2,2
7048,20,5,0,10,1,14,1,6,4,6
7049,11,1,1,3,1,5,1,4,2,2
7050,12,0,0,1,1,0,0,0,0,2
7051,14,2,0,12,2,5,0,5,1,2
7052,19,4,0,3,0,0,1,5,1,2
7053,11,1,0,12,1,7,0,4,3,2
7054,19,6,0,12,1,5,1,4,2,1
7055,14,3,0,4,1,5,1,4,2,0
7056,4,0,3,3,0,5,0,0,2,6
7057,20,1,0,0,1,4,1,6,1,2
7058,14,4,0,0,1,11,1,4,2,6
7059,10,3,2,12,1,5,1,5,1,6
7060,14,4,3,7,1,7,3,5,2,4
7061,4,2,1,1,1,5,0,5,1,1
7062,22,6,2,1,0,0,0,5,3,2
7063,22,0,1,0,1,6,0,8,2,6
7064,16,6,0,9,0,0,1,4,0,2
7065,20,2,0,9,0,7,1,4,4,2
7066,11,2,1,1,1,0,1,5,3,2
7067,6,6,0,16,1,5,1,4,4,4
7068,19,1,0,1,1,5,3,11,3,6
7069,10,4,0,10,3,9,2,0,2,0
7070,19,0,0,3,1,14,0,5,3,1
7071,18,6,0,12,1,0,0,5,2,2
7072,23,2,0,0,1,0,0,5,3,6
7073,12,6,0,10,0,5,1,4,1,2
7074,22,0,0,3,0,0,0,5,2,2
7075,14,4,0,12,1,5,0,7,0,6
7076,8,5,1,3,1,7,0,8,0,2
7077,15,0,2,12,1,5,2,4,1,1
7078,13,2,4,1,2,0,1,8,2,6
7079,18,6,0,10,1,0,1,0,4,0
7080,13,5,0,10,1,12,4,4,1,4
7081,15,1,0,1,2,7,1,4,1,2
7082,18,6,0,10,1,0,4,8,1,2
7083,17,4,0,10,1,12,1,7,2,2
7084,16,4,0,10,1,14,0,4,0,2
7085,15,1,0,3,0,14,1,4,2,0
7086,15,6,0,0,1,8,1,5,1,2
7087,20,3,0,3,2,0,2,4,0,6
7088,2,2,0,5,1,0,4,5,2,1
7089,12,0,0,16,1,4,2,8,0,2
7090,18,4,2,3,1,8,2,5,3,2
7091,22,5,0,12,5,7,4,8,0,6
7092,7,0,0,10,1,4,0,8,4,4
7093,23,2,0,1,0,1,0,4,0,1
7094,17,5,0,1,0,0,2,11,1,4
7095,15,1,0,9,0,9,0,5,3,6
7096,20,2,0,13,0,0,4,5,2,2
7097,17,2,0,4,0,5,1,5,0,6
7098,8,6,0,10,2,9,1,1,1,2
7099,1,0,0,10,0,7,4,8,4,2
7100,18,3,0,0,1,0,0,8,2,4
7101,22,0,0,10,1,4,0,5,1,4
7102,17,3,4,12,3,7,3,4,2,2
7103,7,0,0,10,1,4,0,8,0,4
7104,8,6,2,0,1,10,0,5,2,2
7105,18,1,0,10,1,4,3,8,1,2
7106,17,3,0,9,1,0,0,0,2,4
7107,1,3,0,0,1,0,1,5,0,6
7108,8,2,2,10,1,0,1,5,1,2
7109,4,5,0,1,1,0,0,6,0,2
7110,13,0,0,9,1,4,1,8,3,4
7111,18,1,1,12,1,0,2,5,3,2
7112,20,4,1,0,1,10,0,4,1,1
7113,19,0,0,12,1,7,1,0,2,2
7114,7,4,1,12,1,9,3,8,2,4
7115,12,6,0,5,1,8,4,8,2,0
7116,12,1,2,17,2,5,1,4,3,4
7117,11,6,0,3,0,8,4,5,0,6
7118,11,6,1,9,1,0,2,0,1,2
7119,13,0,0,10,1,10,4,0,2,2
7120,15,5,1,9,1,14,2,5,4,2
7121,9,1,0,2,2,8,0,8,2,4
7122,8,4,1,2,1,0,3,4,1,4
7123,8,4,0,0,0,11,0,8,0,6
7124,3,1,0,5,1,5,0,2,1,2
7125,2,3,0,11,1,9,0,5,3,2
7126,17,0,0,1,1,14,4,4,4,4
7127,9,2,1,5,1,5,1,0,2,6
7128,18,3,0,9,0,6,0,4,2,6
7129,11,6,0,10,1,5,2,5,3,4
7130,17,2,0,12,2,10,2,3,1,4
7131,10,2,0,12,1,0,1,3,3,4
7132,15,0,1,2,1,11,1,5,2,2
7133,14,3,0,0,1,14,1,5,2,6
7134,15,0,3,12,2,5,1,0,1,2
7135,17,4,0,1,1,12,4,8,2,2
7136,8,0,0,12,1,4,0,4,1,2
7137,7,4,0,12,1,5,3,5,2,4
7138,15,0,1,13,0,0,1,4,2,3
7139,18,1,1,10,1,9,0,11,4,6
7140,9,1,0,16,1,0,0,5,2,4
7141,6,5,1,3,0,7,1,5,1,2
7142,18,3,0,10,1,0,1,8,2,1
7143,9,4,1,4,1,7,1,5,0,6
7144,17,4,2,1,1,7,2,4,2,4
7145,18,5,0,1,0,0,0,5,1,2
7146,22,4,0,11,1,5,3,5,2,4
7147,21,3,2,3,1,0,1,4,3,4
7148,8,6,0,10,2,8,1,0,2,4
7149,14,5,0,0,0,0,4,5,2,4
7150,13,3,0,10,1,0,3,11,2,6
7151,17,5,2,10,2,14,0,4,3,0
7152,20,0,0,1,1,0,1,5,2,2
7153,22,3,1,10,2,0,0,8,2,2
7154,10,3,3,11,1,0,0,4,2,0
7155,11,1,0,5,1,0,0,8,4,2
7156,7,1,0,10,1,9,0,5,2,4
7157,22,2,0,10,1,5,1,7,3,2
7158,8,6,2,16,2,0,1,4,1,6
7159,13,5,2,3,1,4,0,5,2,2
7160,16,3,0,5,1,5,0,8,2,4
7161,18,1,0,0,1,0,0,0,1,2
7162,8,1,2,12,1,10,1,5,0,4
7163,20,2,1,1,1,4,4,4,1,1
7164,12,3,0,12,1,8,1,5,1,4
7165,15,0,0,10,3,7,1,7,2,2
7166,19,2,1,6,0,0,1,7,2,4
7167,20,0,0,1,0,0,2,8,2,2
7168,17,4,1,2,1,3,1,5,2,2
7169,12,0,0,1,1,0,0,2,1,5
7170,8,4,0,1,1,4,1,6,0,2
7171,9,5,0,1,1,9,2,11,1,4
7172,10,3,0,10,1,8,2,8,3,6
7173,18,4,0,10,1,10,0,4,1,0
7174,18,5,0,9,1,0,0,5,3,2
7175,15,5,1,12,1,5,0,0,3,6
7176,7,0,1,10,1,9,1,8,1,4
7177,0,3,0,13,1,0,0,4,0,2
7178,16,2,0,5,1,5,0,0,3,0
7179,13,0,0,10,1,3,2,0,1,4
7180,11,0,1,1,1,3,1,5,3,6
7181,0,3,1,10,1,8,3,8,3,4
7182,13,4,0,10,1,0,0,8,2,4
7183,9,3,0,9,1,5,0,4,0,4
7184,13,1,0,10,1,0,2,0,2,4
7185,19,2,0,1,1,0,0,5,1,2
7186,12,5,1,0,4,3,1,2,3,4
7187,19,2,3,0,2,7,3,4,1,4
7188,14,2,1,1,1,0,0,4,2,2
7189,14,2,0,11,1,3,0,5,1,1
7190,8,4,1,12,0,0,0,8,0,6
7191,15,2,0,15,1,9,1,8,3,2
7192,23,4,1,11,0,9,3,4,2,4
7193,15,5,0,9,1,0,2,5,3,1
7194,14,2,0,11,1,0,1,4,0,0
7195,20,4,1,12,1,0,0,5,2,2
7196,1,2,3,1,0,7,0,5,2,4
7197,20,0,1,10,1,0,1,4,3,2
7198,11,3,0,13,0,0,1,4,2,4
7199,6,0,1,0,0,10,0,7,1,4
7200,2,2,0,12,1,0,4,8,4,2
7201,17,2,0,10,1,13,2,8,4,4
7202,11,3,0,3,1,8,1,4,0,6
7203,0,3,0,13,2,0,4,2,3,4
7204,16,3,0,12,1,0,1,8,3,4
7205,17,6,0,9,1,5,1,4,2,2
7206,7,6,0,3,1,0,1,4,1,4
7207,19,6,5,10,1,5,1,0,2,6
7208,15,2,0,3,1,9,3,5,0,2
7209,8,1,0,10,1,7,4,0,2,6
7210,17,6,0,10,0,0,0,4,1,2
7211,9,1,0,10,1,14,2,4,3,2
7212,11,0,5,12,3,7,1,8,0,2
7213,11,6,0,0,2,7,2,8,2,2
7214,23,6,0,3,0,8,4,5,3,4
7215,7,4,0,1,1,8,1,0,3,6
7216,7,0,0,0,1,0,1,4,3,4
7217,0,0,0,4,1,7,0,8,1,6
7218,21,2,0,11,1,5,4,4,1,4
7219,17,4,0,1,1,9,0,8,1,2
7220,20,4,0,10,2,14,2,5,2,6
7221,16,0,0,1,0,5,2,4,4,2
7222,18,5,0,10,1,5,0,5,1,4
7223,14,5,0,13,1,10,1,4,3,2
7224,12,3,0,5,1,7,1,4,2,4
7225,22,5,0,11,0,0,4,8,3,6
7226,8,1,0,10,1,7,3,5,3,0
7227,16,0,0,3,0,4,1,5,4,6
7228,18,1,0,3,1,5,2,4,3,2
7229,6,6,0,12,0,8,0,8,1,4
7230,16,0,0,3,3,0,1,8,0,2
7231,16,4,1,13,1,5,1,8,1,0
7232,13,2,1,3,1,0,0,4,2,2
7233,23,0,0,15,1,4,1,5,1,0
7234,17,6,0,9,1,0,1,4,0,0
7235,19,4,0,3,1,5,0,8,4,4
7236,11,4,3,12,0,1,1,5,4,2
7237,17,4,1,16,1,14,1,4,0,2
7238,14,1,0,11,1,8,4,4,2,2
7239,6,6,0,9,1,13,3,4,1,2
7240,12,5,2,10,1,0,0,0,2,2
7241,15,2,1,12,1,0,4,2,3,2
7242,13,3,0,10,0,4,1,0,1,4
7243,16,3,2,1,2,0,0,1,2,4
7244,11,3,0,9,1,0,0,0,1,0
7245,14,1,0,18,1,5,2,4,2,2
7246,21,4,0,10,1,0,3,8,3,2
7247,14,3,0,11,1,5,1,4,2,4
7248,7,3,1,10,1,11,0,5,3,2
7249,16,4,5,0,3,4,0,0,4,4
7250,0,1,0,0,1,8,1,5,1,6
7251,14,5,0,3,1,7,0,8,1,2
7252,17,4,0,1,1,4,1,4,1,4
7253,14,6,0,10,0,5,0,5,3,2
7254,12,3,0,10,1,3,4,5,4,2
7255,8,3,0,2,0,5,0,4,2,6
7256,20,2,4,10,1,8,2,5,1,1
7257,18,3,0,1,1,10,1,4,0,4
7258,12,2,1,9,0,5,0,5,4,4
7259,12,3,0,1,1,0,0,4,2,6
7260,19,6,5,0,1,14,1,2,4,4
7261,21,3,2,3,1,0,1,5,1,4
7262,17,1,0,2,1,7,0,8,2,2
7263,8,6,0,10,1,5,1,8,0,4
7264,18,6,0,4,1,8,1,11,2,2
7265,21,4,1,3,0,10,1,4,3,2
7266,23,0,1,16,0,0,1,4,2,0
7267,10,4,1,1,2,5,3,4,2,1
7268,16,4,0,0,1,5,1,7,4,2
7269,11,4,0,11,1,11,2,5,4,2
7270,21,4,0,0,0,0,4,8,1,4
7271,8,5,0,9,0,0,0,4,0,4
7272,15,0,0,5,1,5,4,5,2,6
7273,16,4,0,10,1,3,1,8,4,2
7274,19,0,0,1,1,4,1,4,3,6
7275,15,4,0,9,1,14,2,5,4,6
7276,14,0,0,10,1,0,1,8,1,6
7277,16,0,2,0,3,5,1,4,3,4
7278,18,4,0,16,1,14,0,4,5,4
7279,19,0,0,4,1,5,1,4,3,1
7280,17,2,7,9,1,5,1,4,0,1
7281,12,5,0,9,1,0,4,5,1,2
7282,17,5,0,10,2,0,1,4,3,2
7283,8,5,1,12,2,5,0,8,4,2
7284,15,2,0,3,0,0,0,5,4,4
7285,8,4,0,9,1,0,4,4,2,2
7286,22,4,1,3,2,14,0,4,4,4
7287,8,6,0,9,2,5,2,4,1,1
7288,21,1,0,13,1,10,0,5,1,2
7289,8,4,0,10,1,5,1,4,4,4
7290,19,0,0,13,0,0,2,5,0,2
7291,15,3,0,1,1,5,1,0,2,4
7292,10,3,0,9,1,5,1,4,2,2
7293,16,3,2,0,2,16,2,1,4,2
7294,19,2,1,12,2,11,0,6,3,4
7295,14,5,2,0,1,11,0,4,3,0
7296,23,6,2,12,1,4,1,5,0,2
7297,18,5,0,3,1,9,0,5,0,2
7298,16,4,0,12,1,11,4,6,2,4
7299,13,4,0,16,0,14,2,8,2,4
7300,7,6,0,4,1,0,0,7,3,4
7301,10,0,0,1,2,0,4,11,3,2
7302,21,4,0,2,1,5,3,4,0,2
7303,14,5,0,10,0,0,0,0,4,4
7304,9,6,0,1,1,5,1,0,3,2
7305,19,5,0,13,0,10,0,5,2,4
7306,12,1,2,12,1,5,1,4,2,4
7307,13,3,0,1,2,0,0,4,3,2
7308,15,6,1,10,1,10,2,4,0,1
7309,17,1,0,9,1,0,0,8,2,4
7310,10,1,0,3,0,13,2,0,1,2
7311,1,3,1,3,1,7,0,5,0,6
7312,16,0,0,4,3,14,4,5,1,2
7313,14,1,0,0,1,0,0,0,1,6
7314,11,2,2,12,1,14,1,0,3,2
7315,19,0,0,3,1,7,1,4,2,4
7316,3,3,1,0,0,0,0,5,3,4
7317,20,3,0,10,1,14,1,5,1,4
7318,13,3,0,5,1,5,1,0,2,1
7319,17,4,0,9,1,0,0,7,2,2
7320,9,2,1,13,1,2,2,0,2,4
7321,19,2,0,12,0,0,4,4,2,1
7322,7,1,0,9,1,0,0,0,1,1
7323,18,6,0,14,1,5,1,5,4,2
7324,14,6,0,7,1,0,3,8,3,4
7325,18,1,0,10,1,14,0,8,2,4
7326,18,5,0,13,1,0,0,4,4,6
7327,8,6,0,10,1,0,1,8,2,1
7328,20,4,1,9,1,5,0,5,4,4
7329,16,5,0,12,2,0,1,4,3,4
7330,13,2,1,1,2,7,1,4,0,2
7331,18,5,0,3,1,0,0,8,4,4
7332,15,6,0,1,0,0,1,9,2,4
7333,17,0,1,1,3,9,1,5,0,6
7334,18,0,3,3,1,5,1,5,3,2
7335,0,2,0,0,2,9,0,6,3,6
7336,8,6,0,3,1,14,0,5,1,4
7337,8,0,0,3,1,8,2,7,1,1
7338,15,2,2,0,2,7,4,5,3,4
7339,6,3,1,0,1,5,2,4,1,2
7340,10,3,0,12,1,0,1,5,1,4
7341,17,5,0,13,0,0,2,2,3,4
7342,6,5,0,1,1,4,0,8,3,6
7343,15,6,0,1,1,0,0,0,3,6
7344,7,5,0,0,1,5,4,8,3,6
7345,2,2,0,0,0,4,4,4,4,2
7346,11,0,0,12,0,9,2,4,4,2
7347,12,6,0,12,0,5,1,4,1,1
7348,14,2,0,3,1,0,1,5,1,2
7349,17,6,0,5,0,0,4,2,2,4
7350,20,2,2,9,3,10,4,4,3,2
7351,7,0,0,1,1,5,0,4,3,2
7352,12,6,1,9,1,6,1,2,2,2
7353,9,6,0,0,2,5,1,8,2,2
7354,14,4,0,16,1,6,0,8,2,1
7355,12,5,0,11,1,0,2,5,2,2
7356,18,5,0,10,1,5,2,0,2,2
7357,13,4,0,0,1,0,1,4,0,1
7358,14,5,0,3,1,5,2,4,3,2
7359,8,0,1,10,2,5,0,4,3,2
7360,18,6,0,3,1,10,0,5,3,0
7361,13,0,0,1,1,0,2,8,4,2
7362,17,5,0,9,1,5,0,5,3,4
7363,14,0,0,12,1,6,4,5,0,2
7364,21,3,0,1,3,8,0,5,0,2
7365,13,3,0,10,0,9,4,4,0,2
7366,14,1,0,9,1,11,4,4,3,1
7367,23,4,0,10,1,9,4,4,2,1
7368,15,1,0,10,1,0,1,1,2,4
7369,13,1,0,1,1,11,4,8,0,4
7370,13,0,1,9,1,0,1,5,3,4
7371,11,5,0,10,0,5,1,0,2,2
7372,13,0,1,3,1,5,0,11,4,6
7373,6,5,0,10,1,0,0,5,2,2
7374,9,5,0,10,0,14,4,5,2,4
7375,17,2,0,0,1,0,1,5,3,2
7376,15,3,1,3,1,0,1,5,2,2
7377,14,2,0,0,0,5,1,5,1,4
7378,15,3,0,10,1,0,0,5,2,2
7379,9,2,2,9,1,0,1,4,1,0
7380,17,4,0,0,0,6,0,2,0,2
7381,17,4,1,2,1,0,2,7,2,1
7382,15,5,0,0,2,4,2,4,2,1
7383,21,6,1,10,1,0,1,8,2,2
7384,8,1,0,0,1,5,1,4,2,2
7385,8,0,0,1,1,6,1,5,4,2
7386,8,3,0,12,0,7,0,8,3,4
7387,14,1,0,11,0,10,0,0,2,4
7388,14,2,0,10,1,0,0,0,3,5
7389,17,5,0,9,0,7,1,11,0,6
7390,18,4,1,3,1,6,1,4,3,4
7391,7,0,0,1,1,7,0,4,4,2
7392,15,4,0,0,1,7,0,4,4,4
7393,18,2,0,12,1,0,0,5,2,4
7394,22,2,0,10,2,5,4,5,3,4
7395,12,2,0,1,1,0,4,8,2,1
7396,16,1,0,12,0,8,4,5,1,2
7397,16,1,1,3,1,7,0,6,3,2
7398,16,2,0,7,2,4,3,2,1,2
7399,18,6,0,9,1,0,1,5,2,2
7400,7,1,0,3,1,0,2,0,0,4
7401,8,6,0,19,0,7,0,5,0,6
7402,8,1,1,5,1,0,1,4,2,1
7403,12,1,0,0,1,0,1,5,2,1
7404,9,5,0,10,2,7,0,5,1,2
7405,14,2,3,0,2,5,2,5,2,0
7406,22,3,0,1,1,6,2,5,0,2
7407,10,0,0,1,1,14,0,4,4,2
7408,0,2,2,17,2,5,0,8,2,4
7409,20,1,0,11,1,7,0,8,0,2
7410,19,0,3,0,1,7,0,4,1,1
7411,17,6,0,12,1,0,1,8,1,1
7412,8,6,0,18,1,0,4,5,3,2
7413,17,5,0,0,1,7,0,4,2,1
7414,19,0,0,0,1,0,1,1,4,1
7415,19,3,0,1,0,0,1,5,0,4
7416,15,0,0,11,2,7,0,4,4,4
7417,22,2,2,1,1,14,0,5,3,4
7418,6,5,0,10,1,0,0,9,3,4
7419,6,6,1,9,1,0,1,8,0,0
7420,12,1,0,1,1,7,4,0,3,2
7421,12,6,0,0,0,0,1,7,2,1
7422,13,2,0,12,1,8,2,8,1,6
7423,12,4,0,9,1,11,1,8,0,2
7424,13,0,0,0,1,0,0,8,4,2
7425,8,1,4,10,1,5,0,4,0,0
7426,19,4,0,1,1,10,1,8,3,4
7427,15,6,0,0,0,10,4,4,2,2
7428,10,1,0,0,1,5,1,0,0,0
7429,7,6,0,10,2,0,3,5,3,6
7430,5,6,1,1,1,3,0,8,1,0
7431,15,4,0,0,0,9,2,0,2,2
7432,14,1,0,16,1,0,2,4,0,2
7433,8,6,0,1,1,9,1,5,2,2
7434,13,5,0,10,1,8,0,4,4,2
7435,7,0,0,10,1,3,0,5,2,4
7436,17,4,2,3,1,0,1,8,1,1
7437,16,5,1,18,1,14,0,11,2,2
7438,15,1,0,13,1,11,2,11,1,2
7439,16,5,0,13,1,5,1,4,2,2
7440,8,4,0,1,1,7,0,8,2,4
7441,10,1,1,11,1,12,0,4,1,4
7442,21,4,0,9,1,5,0,4,4,2
7443,18,0,0,3,1,14,0,4,2,2
7444,10,5,1,1,0,8,0,5,4,4
7445,9,3,0,11,1,8,2,0,2,0
7446,17,2,0,10,1,10,1,4,1,2
7447,16,0,0,3,0,8,1,8,1,2
7448,8,1,0,12,1,0,0,4,2,6
7449,8,3,0,12,1,15,0,4,2,4
7450,20,0,1,18,1,9,0,8,1,0
7451,7,6,0,7,1,0,1,1,1,2
7452,12,6,0,12,1,7,1,5,1,4
7453,12,0,0,1,1,7,2,8,0,2
7454,13,6,2,9,1,0,1,8,3,6
7455,8,1,0,3,1,0,1,1,1,2
7456,11,2,2,10,1,8,1,4,0,1
7457,8,0,1,1,4,8,1,4,4,6
7458,13,4,1,1,2,6,3,4,0,2
7459,16,6,0,9,1,0,4,8,4,4
7460,10,4,0,9,1,0,0,5,4,2
7461,20,0,4,10,2,9,2,5,3,4
7462,18,0,0,1,1,7,1,8,1,0
7463,4,3,2,10,1,4,4,5,0,4
7464,23,4,0,1,1,0,4,4,3,4
7465,17,5,0,12,1,0,1,0,0,2
7466,18,4,0,1,1,4,0,4,3,3
7467,13,4,0,14,1,9,2,5,1,2
7468,20,0,0,12,1,10,1,5,0,2
7469,16,0,0,0,1,14,0,5,2,2
7470,17,0,0,9,2,14,1,5,2,6
7471,15,0,4,12,3,5,2,4,2,0
7472,9,5,1,10,4,16,1,7,2,2
7473,20,1,0,0,1,0,1,8,5,0
7474,14,2,0,10,0,3,2,8,3,6
7475,22,2,1,10,1,0,2,2,2,4
7476,15,1,1,2,1,9,1,8,1,2
7477,20,3,2,10,1,5,4,4,2,6
7478,11,6,0,1,1,0,0,4,4,6
7479,9,5,0,10,1,10,4,5,2,4
7480,14,0,0,3,1,0,0,4,2,1
7481,16,0,0,1,1,8,0,0,2,2
7482,20,0,1,11,2,14,2,5,3,2
7483,8,4,0,1,1,14,0,5,3,2
7484,15,1,0,10,1,0,1,4,0,0
7485,13,5,1,12,1,0,3,5,2,6
7486,8,2,2,10,1,8,1,5,4,6
7487,17,5,0,10,1,3,0,8,2,0
7488,15,5,0,10,1,15,1,0,0,1
7489,19,4,0,11,0,0,4,5,1,2
7490,21,1,0,12,3,7,4,8,2,2
7491,17,5,1,3,1,15,2,4,1,4
7492,10,0,0,3,1,15,0,4,6,4
7493,8,4,1,1,0,7,0,8,2,4
7494,17,1,1,3,1,9,0,8,2,2
7495,21,6,0,0,1,0,0,8,3,0
7496,22,5,0,10,1,5,1,4,1,2
7497,16,1,1,12,1,3,0,4,3,4
7498,17,6,0,10,1,13,1,2,3,2
7499,8,4,1,1,1,0,0,2,3,1
7500,8,5,0,10,0,11,0,4,0,2
7501,19,2,1,12,1,9,0,5,0,2
7502,16,5,1,10,1,14,3,8,2,4
7503,19,0,1,12,1,0,0,4,1,2
7504,19,5,2,13,2,8,0,4,2,0
7505,9,4,0,1,2,7,0,4,0,2
7506,11,1,0,13,1,8,0,0,3,4
7507,15,6,0,1,1,14,1,5,4,2
7508,12,3,3,10,1,0,1,5,0,6
7509,12,2,1,12,1,11,2,4,3,0
7510,14,2,1,10,1,0,1,11,2,4
7511,20,5,0,10,0,5,0,8,2,6
7512,15,6,0,3,0,0,2,4,2,6
7513,8,1,0,10,1,10,0,7,3,6
7514,8,5,2,1,1,14,0,5,2,2
7515,23,2,0,12,2,7,1,5,5,0
7516,14,1,0,10,0,14,1,4,2,4
7517,13,3,0,3,1,0,0,0,1,2
7518,12,2,0,0,1,7,1,4,0,2
7519,9,5,1,13,4,4,1,0,1,4
7520,11,2,1,3,1,5,1,5,0,4
7521,18,3,1,1,2,0,0,5,3,2
7522,16,2,0,1,1,0,3,8,2,2
7523,16,4,0,1,1,7,0,5,3,4
7524,21,4,0,1,1,3,1,4,2,1
7525,17,5,0,13,0,8,4,4,4,2
7526,15,2,0,9,1,14,0,7,2,2
7527,17,6,0,11,1,4,2,8,3,2
7528,8,2,1,1,0,0,0,8,2,2
7529,15,6,0,13,1,14,0,4,0,4
7530,23,4,0,10,0,6,1,8,3,0
7531,17,5,0,1,1,0,0,2,0,4
7532,21,6,0,10,1,0,4,7,2,2
7533,8,5,0,9,1,9,1,4,0,0
7534,18,6,0,11,1,5,0,5,1,6
7535,15,4,0,1,1,0,1,7,2,4
7536,17,5,1,10,1,0,0,8,0,2
7537,22,5,0,4,1,14,0,5,0,1
7538,15,1,0,13,1,7,3,4,1,6
7539,16,3,0,12,1,0,4,8,3,4
7540,15,4,1,13,1,9,0,8,0,4
7541,9,2,0,3,1,3,1,4,3,2
7542,17,2,0,0,1,3,0,5,1,4
7543,16,5,0,12,1,2,4,7,2,4
7544,12,6,0,9,0,9,3,8,2,2
7545,11,2,0,3,1,0,2,4,0,2
7546,7,4,1,12,2,0,1,2,3,4
7547,18,4,2,0,3,8,2,5,2,4
7548,15,4,2,1,2,11,0,4,1,2
7549,21,3,0,12,1,4,1,8,0,2
7550,11,0,0,1,1,0,1,0,0,2
7551,15,4,0,0,1,0,4,8,1,3
7552,15,5,1,0,1,9,1,5,4,2
7553,13,1,0,18,1,9,0,8,2,2
7554,14,3,0,15,0,7,3,5,4,4
7555,18,4,1,1,1,14,1,4,0,2
